# CANON_MAP.tsv — functional card-identity map. GENERATED by lib/card_canon.py; never hand-edit.
# source_sha256=2f48cb72966c23ba3794f437aa94312e4eadcb2703c32893411ee27fc63b11d9
# ids=3879 classes=2318 multi_print_classes=884
# newer_than_ALL_IDS_v2=B3 234,P-B 086,B4a 001,B4a 002,B4a 003,B4a 004,B4a 005,B4a 006,B4a 007,B4a 008,B4a 009,B4a 010,B4a 011,B4a 012,B4a 013,B4a 014,B4a 015,B4a 016,B4a 017,B4a 018,B4a 019,B4a 020,B4a 021,B4a 022,B4a 023,B4a 024,B4a 025,B4a 026,B4a 027,B4a 028,B4a 029,B4a 030,B4a 031,B4a 032,B4a 033,B4a 034,B4a 035,B4a 036,B4a 037,B4a 038,B4a 039,B4a 040,B4a 041,B4a 042,B4a 043,B4a 044,B4a 045,B4a 046,B4a 047,B4a 048,B4a 049,B4a 050,B4a 051,B4a 052,B4a 053,B4a 054,B4a 055,B4a 056,B4a 057,B4a 058,B4a 059,B4a 060,B4a 061,B4a 062,B4a 063,B4a 064,B4a 065,B4a 066,B4a 067,B4a 068,B4a 069,B4a 070,B4a 071,B4a 072,B4a 073,B4a 074,B4a 075,B4a 076,B4a 077,B4a 078,B4a 079,B4a 080,B4a 081,B4a 082,B4a 083,B4a 084,B4a 085,B4a 086,B4a 087,B4a 088,B4a 089,B4a 090,B4a 091,B4a 092,B4a 093,B4a 094,B4a 095,B4a 096,B4a 097,B4a 098,B4a 099,B4a 100,B4a 101,B4a 102,B4a 103,B4a 104,B4a 105,B4a 106,B4a 107,B4a 108,B4a 109,B4a 110,P-B 087,P-B 088,P-B 089,P-B 090,P-B 091,P-B 092,P-B 093,P-B 094
# id	base_id	fingerprint	kind	name
A4b 033	A1a 004	47ac2d4f3a03	Pokemon	Snivy
A4b 034	A1a 005	8c209bb70f27	Pokemon	Servine
A4b 035	A1a 005	8c209bb70f27	Pokemon	Servine
A4b 036	A1a 006	bf713e23f9be	Pokemon	Serperior
A4b 037	A1a 006	bf713e23f9be	Pokemon	Serperior
A4b 038	A3 010	664c22e52b60	Pokemon	Rowlet
A4b 039	A3 010	664c22e52b60	Pokemon	Rowlet
A4b 040	A3 011	b718cf7f7658	Pokemon	Dartrix
A4b 041	A3 011	b718cf7f7658	Pokemon	Dartrix
A4b 042	A3 012	49dff193a938	Pokemon	Decidueye ex
A4b 043	A3 023	4fbabc93d3e6	Pokemon	Dhelmise ex
A4b 044	A3a 006	938f8df47db4	Pokemon	Buzzwole ex
A4b 045	A3a 007	0c4b31101df2	Pokemon	Pheromosa
A4b 046	A3a 007	0c4b31101df2	Pokemon	Pheromosa
A4b 047	A3a 008	b06a7104be8a	Pokemon	Kartana
A4b 048	A3a 008	b06a7104be8a	Pokemon	Kartana
A4b 049	A2b 005	74812c60df37	Pokemon	Sprigatito
A4b 050	A2b 005	74812c60df37	Pokemon	Sprigatito
A4b 051	A2b 006	a8b37cc92118	Pokemon	Floragato
A4b 052	A2b 006	a8b37cc92118	Pokemon	Floragato
A4b 053	A2b 007	655e3c31ec3c	Pokemon	Meowscarada
A4b 054	A2b 007	655e3c31ec3c	Pokemon	Meowscarada
A4b 055	A1 033	a85658726ac6	Pokemon	Charmander
A4b 056	A1 033	a85658726ac6	Pokemon	Charmander
A4b 057	A1 034	6dafd8c1f2f3	Pokemon	Charmeleon
A4b 058	A1 034	6dafd8c1f2f3	Pokemon	Charmeleon
A4b 059	A1 036	a3d83b9c744d	Pokemon	Charizard ex
A4b 060	A2b 010	d910503fc4bb	Pokemon	Charizard ex
A4b 061	A1 039	1bd96a2307a1	Pokemon	Growlithe
A4b 062	A1 039	1bd96a2307a1	Pokemon	Growlithe
A4b 063	A1 041	445a2a554fa0	Pokemon	Arcanine ex
A4b 064	A3b 008	a22b8ecbcc42	Pokemon	Flareon
A4b 065	A3b 008	a22b8ecbcc42	Pokemon	Flareon
A4b 066	A3b 009	58c541a7b752	Pokemon	Flareon ex
A4b 067	A1 047	cce304763e7c	Pokemon	Moltres ex
A4b 068	A4 034	3aed39742f23	Pokemon	Ho-Oh ex
A4b 069	A3b 010	a58240fee377	Pokemon	Torkoal
A4b 070	A3b 010	a58240fee377	Pokemon	Torkoal
A4b 071	A2 027	fca6d88f328d	Pokemon	Chimchar
A4b 072	A2 027	fca6d88f328d	Pokemon	Chimchar
A4b 073	A2 028	d1a62859bfd2	Pokemon	Monferno
A4b 074	A2 028	d1a62859bfd2	Pokemon	Monferno
A4b 075	A2 029	f623f910cae1	Pokemon	Infernape ex
A4b 076	A2a 013	c4fea9bb5263	Pokemon	Heatran
A4b 077	A2a 013	c4fea9bb5263	Pokemon	Heatran
A4b 078	A3 030	0095172708fc	Pokemon	Litten
A4b 079	A3 030	0095172708fc	Pokemon	Litten
A4b 080	A3 032	a22359afd698	Pokemon	Torracat
A4b 081	A3 032	a22359afd698	Pokemon	Torracat
A4b 082	A3 033	56c61bbe8ccf	Pokemon	Incineroar ex
A4b 083	A1 053	1efa7f427161	Pokemon	Squirtle
A4b 084	A1 053	1efa7f427161	Pokemon	Squirtle
A4b 085	A1 054	466f146748cf	Pokemon	Wartortle
A4b 086	A1 054	466f146748cf	Pokemon	Wartortle
A4b 087	A1 056	4b5b7907c4be	Pokemon	Blastoise ex
A4b 088	A4 041	833cc89f04b0	Pokemon	Horsea
A4b 089	A4 041	833cc89f04b0	Pokemon	Horsea
A4b 090	A4 042	24f807fc491d	Pokemon	Seadra
A4b 091	A4 042	24f807fc491d	Pokemon	Seadra
A4b 092	A4 043	a7482ef46f4a	Pokemon	Kingdra ex
A4b 093	A1 074	edb1a3bab0fc	Pokemon	Staryu
A4b 094	A1 074	edb1a3bab0fc	Pokemon	Staryu
A4b 095	A1 076	66353f9ac465	Pokemon	Starmie ex
A4b 096	A1a 017	29916e027280	Pokemon	Magikarp
A4b 097	A1a 017	29916e027280	Pokemon	Magikarp
A4b 098	A1a 018	c8cc6fb41c03	Pokemon	Gyarados ex
A4b 099	A1a 019	b6526ac72de3	Pokemon	Vaporeon
A4b 100	A1a 019	b6526ac72de3	Pokemon	Vaporeon
A4b 101	A1 084	0ec6c4a3e64e	Pokemon	Articuno ex
A4b 102	A4 060	f20d48a86c21	Pokemon	Corphish
A4b 103	A4 060	f20d48a86c21	Pokemon	Corphish
A4b 104	A4 061	ed24a714b814	Pokemon	Crawdaunt
A4b 105	A4 061	ed24a714b814	Pokemon	Crawdaunt
A4b 106	A2a 022	2ed15d830aa2	Pokemon	Glaceon ex
A4b 107	A2 049	b38add548131	Pokemon	Palkia ex
A4b 108	A2 050	89605b565f43	Pokemon	Manaphy
A4b 109	A2 050	89605b565f43	Pokemon	Manaphy
A4b 110	A1 087	1a472fbe829f	Pokemon	Froakie
A4b 111	A1 087	1a472fbe829f	Pokemon	Froakie
A4b 112	A1 088	ab76b9b4c633	Pokemon	Frogadier
A4b 113	A1 088	ab76b9b4c633	Pokemon	Frogadier
A4b 114	A1 089	fcbd362ce56f	Pokemon	Greninja
A4b 115	A1 089	fcbd362ce56f	Pokemon	Greninja
A4b 116	A3b 022	66b338fe990e	Pokemon	Popplio
A4b 117	A3b 022	66b338fe990e	Pokemon	Popplio
A4b 118	A3b 023	db4e027af8f2	Pokemon	Brionne
A4b 119	A3b 023	db4e027af8f2	Pokemon	Brionne
A4b 120	A3b 024	c5a9dc256d55	Pokemon	Primarina ex
A4b 121	A3 049	528e2c54c8a0	Pokemon	Crabominable ex
A4b 122	A3 050	3cd852d6068d	Pokemon	Wishiwashi
A4b 123	A3 050	3cd852d6068d	Pokemon	Wishiwashi
A4b 124	A3 051	10e38a1c1241	Pokemon	Wishiwashi ex
A4b 125	A2b 018	9c4003ac28dc	Pokemon	Wiglett
A4b 126	A2b 018	9c4003ac28dc	Pokemon	Wiglett
A4b 127	A2b 019	f882222e851f	Pokemon	Wugtrio ex
A4b 128	A1 094	a82e2059dadc	Pokemon	Pikachu
A4b 129	A1 094	a82e2059dadc	Pokemon	Pikachu
A4b 130	A3 058	9020133eb75e	Pokemon	Alolan Raichu ex
A4b 131	A1 096	9199d3ef0bdb	Pokemon	Pikachu ex
A4b 132	A2b 022	6c3826d1f2d9	Pokemon	Pikachu ex
A4b 133	A1 097	3699e7304b90	Pokemon	Magnemite
A4b 134	A1 097	3699e7304b90	Pokemon	Magnemite
A4b 135	A1 098	c77d02c503c3	Pokemon	Magneton
A4b 136	A1 098	c77d02c503c3	Pokemon	Magneton
A4b 137	A2 053	5626947fc97e	Pokemon	Magnezone
A4b 138	A2 053	5626947fc97e	Pokemon	Magnezone
A4b 139	A1 104	8963bb48d2eb	Pokemon	Zapdos ex
A4b 140	A4 064	f396b997a85c	Pokemon	Chinchou
A4b 141	A4 064	f396b997a85c	Pokemon	Chinchou
A4b 142	A4 065	dd7083b15333	Pokemon	Lanturn ex
A4b 143	A2b 025	7a2826fa75e5	Pokemon	Pachirisu
A4b 144	A2b 025	7a2826fa75e5	Pokemon	Pachirisu
A4b 145	A2 061	d9da7c8b472e	Pokemon	Pachirisu ex
A4b 146	A3 066	a069ae868168	Pokemon	Oricorio
A4b 147	A3 066	a069ae868168	Pokemon	Oricorio
A4b 148	A3a 019	9d7a058a9566	Pokemon	Tapu Koko ex
A4b 149	A3a 021	cd3385dddb66	Pokemon	Zeraora
A4b 150	A3a 021	cd3385dddb66	Pokemon	Zeraora
A4b 151	A1 120	ddfcf1283a44	Pokemon	Gastly
A4b 152	A1 120	ddfcf1283a44	Pokemon	Gastly
A4b 153	A1 121	6384a0a9c68d	Pokemon	Haunter
A4b 154	A1 121	6384a0a9c68d	Pokemon	Haunter
A4b 155	A1 123	078a97675e8e	Pokemon	Gengar ex
A4b 156	A1 127	12ffe314886c	Pokemon	Jynx
A4b 157	A1 127	12ffe314886c	Pokemon	Jynx
A4b 158	A1 129	609c219d421f	Pokemon	Mewtwo ex
A4b 159	A1a 032	ead04fdf411b	Pokemon	Mew ex
A4b 160	A4 083	40d582cded61	Pokemon	Espeon ex
A4b 161	A2 066	eb3cecc81dcc	Pokemon	Misdreavus
A4b 162	A2 066	eb3cecc81dcc	Pokemon	Misdreavus
A4b 163	A2 067	354c69858cd4	Pokemon	Mismagius ex
A4b 164	A2 068	1c225f9ec351	Pokemon	Ralts
A4b 165	A2 068	1c225f9ec351	Pokemon	Ralts
A4b 166	A2 069	b851b9c01167	Pokemon	Kirlia
A4b 167	A2 069	b851b9c01167	Pokemon	Kirlia
A4b 168	A1 132	afd976094d87	Pokemon	Gardevoir
A4b 169	A1 132	afd976094d87	Pokemon	Gardevoir
A4b 170	A2 078	447023b48482	Pokemon	Giratina
A4b 171	A2 078	447023b48482	Pokemon	Giratina
A4b 172	A2b 035	d2516056a970	Pokemon	Giratina ex
A4b 173	A3b 031	1dcfb0703a94	Pokemon	Swirlix
A4b 174	A3b 031	1dcfb0703a94	Pokemon	Swirlix
A4b 175	A3b 032	c4bd4d364ab8	Pokemon	Slurpuff
A4b 176	A3b 032	c4bd4d364ab8	Pokemon	Slurpuff
A4b 177	A3b 034	a9fd69e43055	Pokemon	Sylveon ex
A4b 178	A3 077	be7b714d8112	Pokemon	Oricorio
A4b 179	A3 077	be7b714d8112	Pokemon	Oricorio
A4b 180	A3 085	c3ad089a79ba	Pokemon	Cosmog
A4b 181	A3 085	c3ad089a79ba	Pokemon	Cosmog
A4b 182	A3 086	ec31cba86bad	Pokemon	Cosmoem
A4b 183	A3 086	ec31cba86bad	Pokemon	Cosmoem
A4b 184	A3 087	f7fc133d0d75	Pokemon	Lunala ex
A4b 185	A3b 036	3dc12083e1e5	Pokemon	Milcery
A4b 186	A3b 036	3dc12083e1e5	Pokemon	Milcery
A4b 187	A3b 037	66a13c1fb8f6	Pokemon	Alcremie
A4b 188	A3b 037	66a13c1fb8f6	Pokemon	Alcremie
A4b 189	A1 143	e1057f584ab9	Pokemon	Machop
A4b 190	A1 143	e1057f584ab9	Pokemon	Machop
A4b 191	A1 144	c65f704c91ef	Pokemon	Machoke
A4b 192	A1 144	c65f704c91ef	Pokemon	Machoke
A4b 193	A1 146	04ab026524e5	Pokemon	Machamp ex
A4b 194	A1 151	20e11a9abe42	Pokemon	Cubone
A4b 195	A1 151	20e11a9abe42	Pokemon	Cubone
A4b 196	A1 153	3d5d2c98e602	Pokemon	Marowak ex
A4b 197	A1a 046	461e2c46fe03	Pokemon	Aerodactyl ex
A4b 198	A2a 036	077e8d7bb911	Pokemon	Sudowoodo
A4b 199	A2a 036	077e8d7bb911	Pokemon	Sudowoodo
A4b 200	A4 099	e88575a371b4	Pokemon	Phanpy
A4b 201	A4 099	e88575a371b4	Pokemon	Phanpy
A4b 202	A4 100	2727d78ec9d5	Pokemon	Donphan ex
A4b 203	A2a 042	f9aa90a1c178	Pokemon	Nosepass
A4b 204	A2a 042	f9aa90a1c178	Pokemon	Nosepass
A4b 205	A2a 045	e0eb9f32dea7	Pokemon	Gible
A4b 206	A2a 045	e0eb9f32dea7	Pokemon	Gible
A4b 207	A2a 046	9c8767d2aca9	Pokemon	Gabite
A4b 208	A2a 046	9c8767d2aca9	Pokemon	Gabite
A4b 209	A2a 047	0436bf4399bb	Pokemon	Garchomp ex
A4b 210	A2b 042	fe599b900ba9	Pokemon	Riolu
A4b 211	A2b 042	fe599b900ba9	Pokemon	Riolu
A4b 212	A2 092	c4d6306bb295	Pokemon	Lucario
A4b 213	A2 092	c4d6306bb295	Pokemon	Lucario
A4b 214	A2b 043	3d699f0f71df	Pokemon	Lucario ex
A4b 215	A2 095	1fe3d784bf90	Pokemon	Gallade ex
A4b 216	A3 093	7fd11c8d4215	Pokemon	Drilbur
A4b 217	A3 093	7fd11c8d4215	Pokemon	Drilbur
A4b 218	A3 097	e3b2836e2622	Pokemon	Crabrawler
A4b 219	A3 097	e3b2836e2622	Pokemon	Crabrawler
A4b 220	A3a 032	280ee29b46c8	Pokemon	Rockruff
A4b 221	A3a 032	280ee29b46c8	Pokemon	Rockruff
A4b 222	A3a 033	8e1fd5ac962b	Pokemon	Lycanroc ex
A4b 223	A3 104	9620c62d3912	Pokemon	Passimian ex
A4b 224	A1a 047	9a29d1dc7786	Pokemon	Marshadow
A4b 225	A1a 047	9a29d1dc7786	Pokemon	Marshadow
A4b 226	A2a 048	8538bd2f6431	Pokemon	Zubat
A4b 227	A2a 048	8538bd2f6431	Pokemon	Zubat
A4b 228	A2a 049	ec7a71b85ccd	Pokemon	Golbat
A4b 229	A2a 049	ec7a71b85ccd	Pokemon	Golbat
A4b 230	A2a 050	981565515217	Pokemon	Crobat
A4b 231	A2a 050	981565515217	Pokemon	Crobat
A4b 232	A4 109	545b399d1568	Pokemon	Crobat ex
A4b 233	A3 110	d4571c7e3793	Pokemon	Alolan Grimer
A4b 234	A3 110	d4571c7e3793	Pokemon	Alolan Grimer
A4b 235	A3 111	141ac25aa9aa	Pokemon	Alolan Muk ex
A4b 236	A2b 047	29fdb528f976	Pokemon	Paldean Wooper
A4b 237	A2b 047	29fdb528f976	Pokemon	Paldean Wooper
A4b 238	A2b 048	df8f7eae5d8c	Pokemon	Paldean Clodsire ex
A4b 239	A3b 043	54cd7aadd246	Pokemon	Umbreon
A4b 240	A3b 043	54cd7aadd246	Pokemon	Umbreon
A4b 241	A4 112	72c8c6d379eb	Pokemon	Umbreon ex
A4b 242	A2 098	ebd01dfdbe0c	Pokemon	Sneasel
A4b 243	A2 098	ebd01dfdbe0c	Pokemon	Sneasel
A4b 244	A2 099	2e29d899a179	Pokemon	Weavile ex
A4b 245	A2 110	a877fbbca313	Pokemon	Darkrai ex
A4b 246	A3a 042	a5766af4fba0	Pokemon	Nihilego
A4b 247	A3a 042	a5766af4fba0	Pokemon	Nihilego
A4b 248	A3a 043	92ee8c5e51f9	Pokemon	Guzzlord ex
A4b 249	A3a 046	e9b641439f4d	Pokemon	Alolan Diglett
A4b 250	A3a 046	e9b641439f4d	Pokemon	Alolan Diglett
A4b 251	A3a 047	3d953c7b482f	Pokemon	Alolan Dugtrio ex
A4b 252	A4 124	8a230e2b97e9	Pokemon	Skarmory ex
A4b 253	A2a 057	77c7ca05a836	Pokemon	Probopass ex
A4b 254	A2 119	958ee2c091ce	Pokemon	Dialga ex
A4b 255	A3 119	963a9433d5df	Pokemon	Excadrill
A4b 256	A3 119	963a9433d5df	Pokemon	Excadrill
A4b 257	A3 121	46f40dd6efa5	Pokemon	Klefki
A4b 258	A3 121	46f40dd6efa5	Pokemon	Klefki
A4b 259	A3 122	804a2da824da	Pokemon	Solgaleo ex
A4b 260	A3 123	44ce299433b3	Pokemon	Magearna
A4b 261	A3 123	44ce299433b3	Pokemon	Magearna
A4b 262	A2b 052	aba579febfd9	Pokemon	Tinkatink
A4b 263	A2b 052	aba579febfd9	Pokemon	Tinkatink
A4b 264	A2b 053	0f8f53bc6b0b	Pokemon	Tinkatuff
A4b 265	A2b 053	0f8f53bc6b0b	Pokemon	Tinkatuff
A4b 266	A2b 054	056e74596775	Pokemon	Tinkaton ex
A4b 267	A3b 051	dc175828c481	Pokemon	Dratini
A4b 268	A3b 051	dc175828c481	Pokemon	Dratini
A4b 269	A3b 052	3c105ff903d0	Pokemon	Dragonair
A4b 270	A3b 052	3c105ff903d0	Pokemon	Dragonair
A4b 271	A3b 053	6439936b8412	Pokemon	Dragonite ex
A4b 272	A1a 057	9731931da930	Pokemon	Pidgey
A4b 273	A1a 057	9731931da930	Pokemon	Pidgey
A4b 274	A1a 058	7339e27b0583	Pokemon	Pidgeotto
A4b 275	A1a 058	7339e27b0583	Pokemon	Pidgeotto
A4b 276	A1a 059	344adf19f132	Pokemon	Pidgeot ex
A4b 277	A1 193	c7653883a6c7	Pokemon	Jigglypuff
A4b 278	A1 193	c7653883a6c7	Pokemon	Jigglypuff
A4b 279	A1 195	1deb301b8bc8	Pokemon	Wigglytuff ex
A4b 280	A1 198	cbadf5e28371	Pokemon	Farfetch'd
A4b 281	A1 198	cbadf5e28371	Pokemon	Farfetch'd
A4b 282	A2 124	7f3cbe17525d	Pokemon	Lickitung
A4b 283	A2 124	7f3cbe17525d	Pokemon	Lickitung
A4b 284	A2 125	56d4135339ae	Pokemon	Lickilicky ex
A4b 285	A3b 055	1bca0f630036	Pokemon	Eevee
A4b 286	A3b 055	1bca0f630036	Pokemon	Eevee
A4b 287	A3b 056	36d27905e658	Pokemon	Eevee ex
A4b 288	A3b 057	9ffcd2efd334	Pokemon	Snorlax ex
A4b 289	A4 149	da104f9cfd52	Pokemon	Lugia ex
A4b 290	A3 129	097dc02ff623	Pokemon	Skitty
A4b 291	A3 129	097dc02ff623	Pokemon	Skitty
A4b 292	A3 130	ff49fdc1efb4	Pokemon	Delcatty
A4b 293	A3 130	ff49fdc1efb4	Pokemon	Delcatty
A4b 294	A2b 064	b41e6a498ff2	Pokemon	Bidoof
A4b 295	A2b 064	b41e6a498ff2	Pokemon	Bidoof
A4b 296	A2b 065	8de588ff92bd	Pokemon	Bibarel ex
A4b 297	A2a 069	345ce3273aa9	Pokemon	Shaymin
A4b 298	A2a 069	345ce3273aa9	Pokemon	Shaymin
A4b 299	A2a 071	d24d8b43a84f	Pokemon	Arceus ex
A4b 300	A3a 060	10b8691e91bb	Pokemon	Type: Null
A4b 301	A3a 060	10b8691e91bb	Pokemon	Type: Null
A4b 302	A3a 061	fee676f609c1	Pokemon	Silvally
A4b 303	A3a 061	fee676f609c1	Pokemon	Silvally
A4b 304	A3a 062	f4e50dbe5039	Pokemon	Celesteela
A4b 305	A3a 062	f4e50dbe5039	Pokemon	Celesteela
A4b 306	A2b 068	07ec98305b1d	Pokemon	Cyclizar
A4b 307	A2b 068	07ec98305b1d	Pokemon	Cyclizar
A4b 308	A3b 066	c7798e5171aa	Trainer	Eevee Bag
A4b 309	A3b 066	c7798e5171aa	Trainer	Eevee Bag
A4b 310	A4 151	c14c627b55cb	Trainer	Elemental Switch
A4b 311	A4 151	c14c627b55cb	Trainer	Elemental Switch
A4b 312	A1 218	600955009453	Trainer	Old Amber
A4b 313	A1 218	600955009453	Trainer	Old Amber
A4b 314	A3 144	87829fe1a8c1	Trainer	Rare Candy
A4b 315	A3 144	87829fe1a8c1	Trainer	Rare Candy
A4b 316	A2 146	0fa64b3fc771	Trainer	Pokémon Communication
A4b 317	A2 146	0fa64b3fc771	Trainer	Pokémon Communication
A4b 318	A3a 065	b4970a09d0ad	Trainer	Electrical Cord
A4b 319	A3a 065	b4970a09d0ad	Trainer	Electrical Cord
A4b 320	A2 147	f4c8ec9c1925	Trainer	Giant Cape
A4b 321	A2 147	f4c8ec9c1925	Trainer	Giant Cape
A4b 322	A2 148	bbe43f66fc9f	Trainer	Rocky Helmet
A4b 323	A2 148	bbe43f66fc9f	Trainer	Rocky Helmet
A4b 324	A3 147	e1fd41bdde23	Trainer	Leaf Cape
A4b 325	A3 147	e1fd41bdde23	Trainer	Leaf Cape
A4b 326	A2 150	fff346783fd6	Trainer	Cyrus
A4b 327	A2 150	fff346783fd6	Trainer	Cyrus
A4b 328	A1 219	e3f5859357f7	Trainer	Erika
A4b 329	A1 219	e3f5859357f7	Trainer	Erika
A4b 330	A2a 072	c594de313052	Trainer	Irida
A4b 331	A2a 072	c594de313052	Trainer	Irida
A4b 332	A4 157	8327e00b3887	Trainer	Lyra
A4b 333	A4 157	8327e00b3887	Trainer	Lyra
A4b 334	A1 223	bf579f49bfe3	Trainer	Giovanni
A4b 335	A1 223	bf579f49bfe3	Trainer	Giovanni
A4b 336	A4 158	4b219205fb69	Trainer	Silver
A4b 337	A4 158	4b219205fb69	Trainer	Silver
A4b 338	A1 225	fc3dee07043b	Trainer	Sabrina
A4b 339	A1 225	fc3dee07043b	Trainer	Sabrina
A4b 340	A2b 069	2a96c26eb15e	Trainer	Iono
A4b 341	A2b 069	2a96c26eb15e	Trainer	Iono
A4b 342	A2 154	27d6e144d72a	Trainer	Dawn
A4b 343	A2 154	27d6e144d72a	Trainer	Dawn
A4b 344	A2 155	69b4fb67c915	Trainer	Mars
A4b 345	A2 155	69b4fb67c915	Trainer	Mars
A4b 346	A1a 068	0bdece43bd6a	Trainer	Leaf
A4b 347	A1a 068	0bdece43bd6a	Trainer	Leaf
A4b 348	A3 155	947a1dd2a1c2	Trainer	Lillie
A4b 349	A3 155	947a1dd2a1c2	Trainer	Lillie
A4b 350	A3a 069	2cc1d4cfcc2d	Trainer	Lusamine
A4b 351	A3a 069	2cc1d4cfcc2d	Trainer	Lusamine
A4b 352	A2b 071	379f0b18dca2	Trainer	Red
A4b 353	A2b 071	379f0b18dca2	Trainer	Red
A4b 354	A2b 006	a8b37cc92118	Pokemon	Floragato
A4b 355	A4 061	ed24a714b814	Pokemon	Crawdaunt
A4b 356	A1 089	fcbd362ce56f	Pokemon	Greninja
A4b 357	A1 132	afd976094d87	Pokemon	Gardevoir
A4b 358	A3b 032	c4bd4d364ab8	Pokemon	Slurpuff
A4b 359	A1 198	cbadf5e28371	Pokemon	Farfetch'd
A4b 360	A3a 006	938f8df47db4	Pokemon	Buzzwole ex
A4b 361	A1 036	a3d83b9c744d	Pokemon	Charizard ex
A4b 362	A4 034	3aed39742f23	Pokemon	Ho-Oh ex
A4b 363	A2 049	b38add548131	Pokemon	Palkia ex
A4b 364	A1 096	9199d3ef0bdb	Pokemon	Pikachu ex
A4b 365	A1 129	609c219d421f	Pokemon	Mewtwo ex
A4b 366	A1a 032	ead04fdf411b	Pokemon	Mew ex
A4b 367	A3 087	f7fc133d0d75	Pokemon	Lunala ex
A4b 368	A2 119	958ee2c091ce	Pokemon	Dialga ex
A4b 369	A3 122	804a2da824da	Pokemon	Solgaleo ex
A4b 370	A3b 056	36d27905e658	Pokemon	Eevee ex
A4b 371	A4 149	da104f9cfd52	Pokemon	Lugia ex
A4b 372	A2a 071	d24d8b43a84f	Pokemon	Arceus ex
A4b 373	A4b 373	c0015440f616	Trainer	Professor's Research
A4b 374	A3 155	947a1dd2a1c2	Trainer	Lillie
A4b 375	A3a 069	2cc1d4cfcc2d	Trainer	Lusamine
A4b 376	A1 096	9199d3ef0bdb	Pokemon	Pikachu ex
A4b 377	A2b 035	d2516056a970	Pokemon	Giratina ex
A4b 378	A2 110	a877fbbca313	Pokemon	Darkrai ex
A4b 379	A3 144	87829fe1a8c1	Trainer	Rare Candy
B1 001	B1 001	19637ea6a920	Pokemon	Pinsir
B1 002	B1 002	951de506c786	Pokemon	Mega Pinsir ex
B1 003	B1 003	09a70e0a1ceb	Pokemon	Wurmple
B1 004	B1 004	2f2a4d6d5fdb	Pokemon	Silcoon
B1 005	B1 005	5834e98a5782	Pokemon	Beautifly
B1 006	B1 006	1d50b668dcae	Pokemon	Cascoon
B1 007	B1 007	654ef7199e82	Pokemon	Dustox
B1 008	B1 008	1789e4ff0d26	Pokemon	Seedot
B1 009	B1 009	e33c3bb99337	Pokemon	Nuzleaf
B1 010	B1 010	cc8d02eef5aa	Pokemon	Shiftry
B1 011	B1 011	b3e7ac244fd9	Pokemon	Shroomish
B1 012	B1 012	1d89b32e31e6	Pokemon	Breloom
B1 013	B1 013	9ee29c4ed8df	Pokemon	Pansage
B1 014	B1 014	72cff00e877a	Pokemon	Simisage
B1 015	B1 015	7ce822ad1630	Pokemon	Cottonee
B1 016	B1 016	c0843f2a1f71	Pokemon	Whimsicott ex
B1 017	B1 017	5350c0d49ef0	Pokemon	Petilil
B1 018	B1 018	25c8b82e3609	Pokemon	Lilligant
B1 019	B1 019	ee14f09c4a02	Pokemon	Maractus
B1 020	B1 020	3f76e9b99900	Pokemon	Virizion
B1 021	B1 021	376d10e73221	Pokemon	Skiddo
B1 022	B1 022	3e7f7df0c3b9	Pokemon	Gogoat
B1 023	B1 023	bd05b14db1de	Pokemon	Phantump
B1 024	B1 024	1342ecbe8f57	Pokemon	Trevenant
B1 025	B1 025	7436f815b927	Pokemon	Grookey
B1 026	B1 026	5a28a6bf9fdc	Pokemon	Thwackey
B1 027	B1 027	835be18f0470	Pokemon	Rillaboom
B1 028	B1 028	5df7ba096641	Pokemon	Growlithe
B1 029	B1 029	447fd61e5a43	Pokemon	Arcanine
B1 030	B1 030	ddfbec0d255e	Pokemon	Ponyta
B1 031	B1 031	d4be09bfc418	Pokemon	Rapidash ex
B1 032	B1 032	9eed5d058363	Pokemon	Ho-Oh
B1 033	B1 033	ba758ab95155	Pokemon	Torchic
B1 034	B1 034	91a729fca669	Pokemon	Combusken
B1 035	B1 035	e080645a38f3	Pokemon	Blaziken
B1 036	B1 036	00e1960361ef	Pokemon	Mega Blaziken ex
B1 037	B1 037	6c6ded0cc0a8	Pokemon	Pansear
B1 038	B1 038	2d18eccb4a2b	Pokemon	Simisear
B1 039	B1 039	fe740698cab9	Pokemon	Darumaka
B1 040	B1 040	3b1c6dd9f55d	Pokemon	Darmanitan
B1 041	B1 041	b815eb50ca3a	Pokemon	Litwick
B1 042	B1 042	cd2b7f996a61	Pokemon	Lampent
B1 043	B1 043	823021f18455	Pokemon	Chandelure
B1 044	B1 044	ab6eca9cafa6	Pokemon	Heatmor
B1 045	B1 045	7c1cd584c871	Pokemon	Litleo
B1 046	B1 046	097184e538f1	Pokemon	Pyroar
B1 047	B1 047	76af83f9b675	Pokemon	Turtonator
B1 048	B1 048	7b3192208aa5	Pokemon	Psyduck
B1 049	B1 049	2ff0b0ea5355	Pokemon	Golduck
B1 050	B1 050	e93e930b611e	Pokemon	Magikarp
B1 051	B1 051	38c7b9cb7c6f	Pokemon	Gyarados
B1 052	B1 052	ca28dfd80288	Pokemon	Mega Gyarados ex
B1 053	B1 053	c815fd9fe54e	Pokemon	Lotad
B1 054	B1 054	8ea00d40ac5f	Pokemon	Lombre
B1 055	B1 055	790ef9813387	Pokemon	Ludicolo
B1 056	B1 056	e009fc7707d0	Pokemon	Wailmer
